trip_id,route_id,stop_code,time
3768364,77859,801036,15:14:00
3768364,77859,801037,15:31:00
3768364,77859,BB801165,14:51:00
3768364,77859,830289,15:04:00
3768365,77859,801036,8:44:00
3768365,77859,801037,9:01:00
3768365,77859,BB801165,8:21:00
3768365,77859,830289,8:34:00
3768366,77859,801036,10:14:00
3768366,77859,801037,10:31:00
3768366,77859,BB801165,9:51:00
3768366,77859,830289,10:04:00
3768372,77859,813089,16:13:00
3768372,77859,801037,15:58:00
3768372,77859,BB801165,16:38:00
3768372,77859,830065,16:25:00
3768373,77859,813089,17:43:00
3768373,77859,801037,17:28:00
3768373,77859,BB801165,18:08:00
3768373,77859,830065,17:55:00
