trip_id,route_id,stop_code,time
3846804,78804,816085,09:46:57
3846804,78804,816086,09:47:41
3846804,78804,801098,09:51:00
3846804,78804,801221,09:44:06
3846804,78804,BB801271,09:40:00
3846804,78804,801285,09:40:58
3846804,78804,830152,09:45:50
3846804,78804,816049,09:48:21
3846804,78804,830192,09:49:10
3846804,78804,830193,09:50:06
3846805,78804,816085,09:16:57
3846805,78804,816086,09:17:41
3846805,78804,801098,09:21:00
3846805,78804,801221,09:14:06
3846805,78804,BB801271,09:10:00
3846805,78804,801285,09:10:58
3846805,78804,830152,09:15:50
3846805,78804,816049,09:18:21
3846805,78804,830192,09:19:10
3846805,78804,830193,09:20:06
3846806,78804,816085,08:46:57
3846806,78804,816086,08:47:41
3846806,78804,801098,08:51:00
3846806,78804,801221,08:44:06
3846806,78804,BB801271,08:40:00
3846806,78804,801285,08:40:58
3846806,78804,830152,08:45:50
3846806,78804,816049,08:48:21
3846806,78804,830192,08:49:10
3846806,78804,830193,08:50:06
3846807,78804,816085,08:16:57
3846807,78804,816086,08:17:41
3846807,78804,801098,08:21:00
3846807,78804,801221,08:14:06
3846807,78804,BB801271,08:10:00
3846807,78804,801285,08:10:58
3846807,78804,830152,08:15:50
3846807,78804,816049,08:18:21
3846807,78804,830192,08:19:10
3846807,78804,830193,08:20:06
3846808,78804,816085,07:46:57
3846808,78804,816086,07:47:41
3846808,78804,801098,07:51:00
3846808,78804,801221,07:44:06
3846808,78804,BB801271,07:40:00
3846808,78804,801285,07:40:58
3846808,78804,830152,07:45:50
3846808,78804,816049,07:48:21
3846808,78804,830192,07:49:10
3846808,78804,830193,07:50:06
3846809,78804,816085,10:46:57
3846809,78804,816086,10:47:41
3846809,78804,801098,10:51:00
3846809,78804,801221,10:44:06
3846809,78804,BB801271,10:40:00
3846809,78804,801285,10:40:58
3846809,78804,830152,10:45:50
3846809,78804,816049,10:48:21
3846809,78804,830192,10:49:10
3846809,78804,830193,10:50:06
3846838,78804,816119,17:05:00
3846838,78804,816043,17:09:04
3846838,78804,816046,17:08:37
3846838,78804,801220,17:11:46
3846838,78804,BB801271,17:17:00
3846838,78804,801284,17:15:10
3846838,78804,830151,17:10:15
3846838,78804,830243,17:07:46
3846838,78804,830257,17:05:51
3846838,78804,830258,17:06:48
3846839,78804,816119,16:35:00
3846839,78804,816043,16:39:04
3846839,78804,816046,16:38:37
3846839,78804,801220,16:41:46
3846839,78804,BB801271,16:47:00
3846839,78804,801284,16:45:10
3846839,78804,830151,16:40:15
3846839,78804,830243,16:37:46
3846839,78804,830257,16:35:51
3846839,78804,830258,16:36:48
3846840,78804,816119,16:05:00
3846840,78804,816043,16:09:04
3846840,78804,816046,16:08:37
3846840,78804,801220,16:11:46
3846840,78804,BB801271,16:17:00
3846840,78804,801284,16:15:10
3846840,78804,830151,16:10:15
3846840,78804,830243,16:07:46
3846840,78804,830257,16:05:51
3846840,78804,830258,16:06:48
3846841,78804,816119,14:05:00
3846841,78804,816043,14:09:04
3846841,78804,816046,14:08:37
3846841,78804,801220,14:11:46
3846841,78804,BB801271,14:17:00
3846841,78804,801284,14:15:10
3846841,78804,830151,14:10:15
3846841,78804,830243,14:07:46
3846841,78804,830257,14:05:51
3846841,78804,830258,14:06:48
3846842,78804,816119,15:05:00
3846842,78804,816043,15:09:04
3846842,78804,816046,15:08:37
3846842,78804,801220,15:11:46
3846842,78804,BB801271,15:17:00
3846842,78804,801284,15:15:10
3846842,78804,830151,15:10:15
3846842,78804,830243,15:07:46
3846842,78804,830257,15:05:51
3846842,78804,830258,15:06:48
3846843,78804,816119,15:35:00
3846843,78804,816043,15:39:04
3846843,78804,816046,15:38:37
3846843,78804,801220,15:41:46
3846843,78804,BB801271,15:47:00
3846843,78804,801284,15:45:10
3846843,78804,830151,15:40:15
3846843,78804,830243,15:37:46
3846843,78804,830257,15:35:51
3846843,78804,830258,15:36:48
