stop_id,trip_id,[times]
3716807,11234,[7:01:01]
3716807,18368,[6:55:00]
3716807,18608,[6:57:00]
3716807,22527,[6:59:00]
3716807,23272,[7:31:00]
3716807,23297,[7:10:00]
3716807,23303,[7:06:00]
3716807,23305,[7:57:00]
3716807,23596,[7:33:00]
3716807,23667,[7:26:00]
3716807,23700,[6:47:00]
3716807,24214,[7:35:22]
3716807,24618,[7:07:59]
3716807,9248,[7:00:00]
3716807,9249,[7:02:00]
3716807,9252,[7:03:17]
3716808,18345,[8:13:00]
3716808,24308,[7:40:00]
3716808,24335,[8:05:00]
3716808,24699,[7:51:00]
3716808,24723,[7:49:00]
3716808,24795,[8:50:00]
3716808,25030,[8:18:00]
3716808,8908,[7:46:00]
3716809,18345,[10:13:00]
3716809,24308,[9:40:00]
3716809,24335,[10:05:00]
3716809,24699,[9:51:00]
3716809,24723,[9:49:00]
3716809,24795,[10:50:00]
3716809,25030,[10:18:00]
3716809,8908,[9:46:00]
3716818,18345,[14:47:00]
3716818,24308,[15:20:00]
3716818,24335,[14:55:00]
3716818,24722,[15:11:00]
3716818,24752,[15:09:00]
3716818,24795,[14:10:00]
3716818,25031,[14:25:00]
3716818,8908,[15:14:00]
3716819,18345,[16:47:00]
3716819,24308,[17:20:00]
3716819,24335,[16:55:00]
3716819,24722,[17:11:00]
3716819,24752,[17:09:00]
3716819,24795,[16:10:00]
3716819,25031,[16:25:00]
3716819,8908,[17:14:00]
3716821,11234,[6:11:01]
3716821,18368,[6:05:00]
3716821,18608,[6:07:00]
3716821,22527,[6:09:00]
3716821,23297,[6:22:00]
3716821,23303,[6:16:00]
3716821,23693,[6:38:00]
3716821,23700,[5:57:00]
3716821,24618,[6:19:08]
3716821,24795,[7:00:00]
3716821,9248,[6:10:00]
3716821,9249,[6:12:00]
3716821,9252,[6:13:17]
3716824,11234,[7:45:01]
3716824,18368,[7:38:00]
3716824,18608,[7:41:00]
3716824,22527,[7:43:00]
3716824,23297,[7:57:00]
3716824,23303,[7:51:00]
3716824,23693,[8:15:00]
3716824,23700,[7:30:00]
3716824,24618,[7:54:08]
3716824,24795,[8:37:00]
3716824,9248,[7:44:00]
3716824,9249,[7:46:00]
3716824,9252,[7:47:37]
3716827,11234,[9:07:01]
3716827,18368,[9:00:00]
3716827,18608,[9:03:00]
3716827,22527,[9:05:00]
3716827,23297,[9:19:00]
3716827,23303,[9:13:00]
3716827,23693,[9:37:00]
3716827,23700,[8:52:00]
3716827,24618,[9:16:08]
3716827,24795,[9:59:00]
3716827,9248,[9:06:00]
3716827,9249,[9:08:00]
3716827,9252,[9:09:37]
3716828,11234,[7:07:01]
3716828,18368,[7:00:00]
3716828,18608,[7:03:00]
3716828,22527,[7:05:00]
3716828,23297,[7:19:00]
3716828,23303,[7:13:00]
3716828,23693,[7:37:00]
3716828,23700,[6:52:00]
3716828,24618,[7:16:08]
3716828,24795,[7:59:00]
3716828,9248,[7:06:00]
3716828,9249,[7:08:00]
3716828,9252,[7:09:37]
3716830,11823,[16:11:00]
3716830,12113,[16:10:00]
3716830,18368,[16:18:00]
3716830,20789,[16:14:00]
3716830,23270,[16:02:00]
3716830,23271,[16:08:58]
3716830,23297,[15:56:00]
3716830,23417,[16:05:47]
3716830,23693,[15:38:00]
3716830,23700,[16:28:00]
3716830,24619,[15:58:58]
3716830,24795,[15:20:00]
3716830,9299,[16:07:27]
3716830,9300,[16:08:00]
3716833,11823,[17:36:00]
3716833,12113,[17:35:00]
3716833,18368,[17:43:00]
3716833,20789,[17:39:00]
3716833,23270,[17:27:00]
3716833,23271,[17:33:58]
3716833,23297,[17:21:00]
3716833,23417,[17:30:47]
3716833,23693,[17:03:00]
3716833,23700,[17:53:00]
3716833,24619,[17:23:58]
3716833,24795,[16:45:00]
3716833,9299,[17:32:27]
3716833,9300,[17:33:00]
3716836,11823,[18:21:00]
3716836,12113,[18:20:00]
3716836,18368,[18:28:00]
3716836,20789,[18:24:00]
3716836,23270,[18:12:00]
3716836,23271,[18:18:58]
3716836,23297,[18:06:00]
3716836,23417,[18:15:47]
3716836,23693,[17:48:00]
3716836,23700,[18:38:00]
3716836,24619,[18:08:58]
3716836,24795,[17:30:00]
3716836,9299,[18:17:27]
3716836,9300,[18:18:00]
