trip_id,route_id,stop_code,time
3760787,76917,601262,8:09:00
3760787,76917,601237,7:47:00
3760787,76917,601267,8:40:00
3760787,76917,636089,8:11:00
3760787,76917,636090,8:04:00
3760787,76917,636133,8:13:46
3760788,76917,601262,9:09:00
3760788,76917,601237,8:47:00
3760788,76917,601267,9:40:00
3760788,76917,636089,9:11:00
3760788,76917,636090,9:04:00
3760788,76917,636133,9:13:46
3760789,76917,623305,7:01:01
3760789,76917,623078,6:55:00
3760789,76917,623295,6:57:00
3760789,76917,601160,6:59:00
3760789,76917,601262,7:31:00
3760789,76917,601237,7:10:00
3760789,76917,601236,7:06:00
3760789,76917,601267,7:57:00
3760789,76917,636089,7:33:00
3760789,76917,636090,7:26:00
3760789,76917,636092,6:47:00
3760789,76917,636133,7:35:22
3760789,76917,636182,7:07:59
3760789,76917,623002,7:00:00
3760789,76917,623003,7:02:00
3760789,76917,623006,7:03:17
3760790,76917,623305,7:37:01
3760790,76917,623078,7:30:00
3760790,76917,623295,7:33:00
3760790,76917,601160,7:35:00
3760790,76917,601262,8:09:00
3760790,76917,601237,7:47:00
3760790,76917,601236,7:42:00
3760790,76917,601267,8:40:00
3760790,76917,636089,8:11:00
3760790,76917,636090,8:04:00
3760790,76917,636092,7:22:00
3760790,76917,636133,8:12:45
3760790,76917,636182,7:44:29
3760790,76917,623002,7:36:00
3760790,76917,623003,7:38:00
3760790,76917,623006,7:39:17
3760791,76917,623305,8:37:01
3760791,76917,623078,8:30:00
3760791,76917,623295,8:33:00
3760791,76917,601160,8:35:00
3760791,76917,601262,9:09:00
3760791,76917,601237,8:47:00
3760791,76917,601236,8:42:00
3760791,76917,601267,9:40:00
3760791,76917,636089,9:11:00
3760791,76917,636090,9:04:00
3760791,76917,636092,8:22:00
3760791,76917,636133,9:12:45
3760791,76917,636182,8:44:29
3760791,76917,623002,8:36:00
3760791,76917,623003,8:38:00
3760791,76917,623006,8:39:17
3760792,76917,623305,12:07:01
3760792,76917,623078,12:00:00
3760792,76917,623295,12:03:00
3760792,76917,601160,12:05:00
3760792,76917,601262,12:39:00
3760792,76917,601237,12:17:00
3760792,76917,601236,12:12:00
3760792,76917,601267,13:10:00
3760792,76917,636089,12:41:00
3760792,76917,636090,12:34:00
3760792,76917,636092,11:52:00
3760792,76917,636133,12:42:45
3760792,76917,636182,12:14:29
3760792,76917,623002,12:06:00
3760792,76917,623003,12:08:00
3760792,76917,623006,12:09:17
3760793,76917,623305,14:07:01
3760793,76917,623078,14:00:00
3760793,76917,623295,14:03:00
3760793,76917,601160,14:05:00
3760793,76917,601262,14:39:00
3760793,76917,601237,14:17:00
3760793,76917,601236,14:12:00
3760793,76917,601267,15:10:00
3760793,76917,636089,14:41:00
3760793,76917,636090,14:34:00
3760793,76917,636092,13:52:00
3760793,76917,636133,14:42:45
3760793,76917,636182,14:14:29
3760793,76917,623002,14:06:00
3760793,76917,623003,14:08:00
3760793,76917,623006,14:09:17
3760794,76917,623078,16:10:00
3760794,76917,601237,16:20:00
3760794,76917,601267,17:00:00
3760794,76917,636090,16:35:00
3760794,76917,636092,16:02:00
3760795,76917,623292,14:31:00
3760795,76917,623025,14:30:00
3760795,76917,623078,14:37:00
3760795,76917,623400,14:33:00
3760795,76917,601251,14:22:00
3760795,76917,601252,14:28:58
3760795,76917,601263,13:54:00
3760795,76917,601237,14:17:00
3760795,76917,601267,13:30:00
3760795,76917,636044,14:25:47
3760795,76917,636088,13:32:00
3760795,76917,636089,13:52:00
3760795,76917,636090,13:59:00
3760795,76917,636092,14:47:00
3760795,76917,636134,13:49:17
3760795,76917,636183,14:19:33
3760795,76917,623024,14:28:00
3760796,76917,623292,16:37:00
3760796,76917,623025,16:36:00
3760796,76917,623078,16:43:00
3760796,76917,623400,16:39:00
3760796,76917,601251,16:28:00
3760796,76917,601252,16:34:58
3760796,76917,601263,15:59:00
3760796,76917,601237,16:22:00
3760796,76917,601267,15:35:00
3760796,76917,636044,16:31:47
3760796,76917,636088,15:37:00
3760796,76917,636089,15:57:00
3760796,76917,636090,16:04:00
3760796,76917,636092,16:53:00
3760796,76917,636134,15:54:17
3760796,76917,636183,16:25:04
3760796,76917,623024,16:34:00
3760797,76917,623292,16:37:00
3760797,76917,623025,16:36:00
3760797,76917,623078,16:43:00
3760797,76917,623400,16:39:00
3760797,76917,601251,16:28:00
3760797,76917,601252,16:34:58
3760797,76917,601263,15:59:00
3760797,76917,601237,16:22:00
3760797,76917,601267,15:35:00
3760797,76917,636044,16:31:47
3760797,76917,636088,15:37:00
3760797,76917,636089,15:57:00
3760797,76917,636090,16:04:00
3760797,76917,636092,16:53:00
3760797,76917,636134,15:54:17
3760797,76917,636183,16:25:04
3760797,76917,623024,16:34:00
3760798,76917,623292,18:17:00
3760798,76917,623025,18:16:00
3760798,76917,623078,18:23:00
3760798,76917,623400,18:19:00
3760798,76917,601251,18:08:00
3760798,76917,601252,18:14:58
3760798,76917,601263,17:39:00
3760798,76917,601237,18:02:00
3760798,76917,601267,17:15:00
3760798,76917,636044,18:11:47
3760798,76917,636088,17:17:00
3760798,76917,636089,17:37:00
3760798,76917,636090,17:44:00
3760798,76917,636092,18:33:00
3760798,76917,636134,17:34:17
3760798,76917,636183,18:05:04
3760798,76917,623024,18:14:00
3760799,76917,623292,18:17:00
3760799,76917,623025,18:16:00
3760799,76917,623078,18:23:00
3760799,76917,623400,18:19:00
3760799,76917,601251,18:08:00
3760799,76917,601252,18:14:58
3760799,76917,601263,17:39:00
3760799,76917,601237,18:02:00
3760799,76917,601267,17:15:00
3760799,76917,636044,18:11:47
3760799,76917,636088,17:17:00
