trip_id,route_id,stop_code,time
3783168,76920,TX153047,7:36:00
3783168,76920,TX153049,7:38:00
3783168,76920,TX173022,7:41:00
3783168,76920,TX173029,7:44:00
3783168,76920,TX173130,7:42:00
3783168,76920,TX198094,7:46:00
3783168,76920,TX198096,7:48:00
3783168,76920,TX198098,7:51:00
3783169,76920,TX153047,7:56:00
3783169,76920,TX153049,7:58:00
3783169,76920,TX173022,8:01:00
3783169,76920,TX173029,8:04:00
3783169,76920,TX173130,8:02:00
3783169,76920,TX198094,8:06:00
3783169,76920,TX198096,8:08:00
3783169,76920,TX198098,8:11:00
3783170,76920,TX136034,11:25:00
3783170,76920,TX136036,11:27:00
3783170,76920,TX136048,11:29:00
3783170,76920,TX153034,11:31:00
3783170,76920,TX153045,11:34:00
3783170,76920,TX153047,11:36:00
3783170,76920,TX153049,11:38:00
3783170,76920,TX173022,11:41:00
3783170,76920,TX173029,11:44:00
3783170,76920,TX125096,11:22:00
3783170,76920,TX173130,11:42:00
3783170,76920,TX198094,11:46:00
3783170,76920,TX198096,11:48:00
3783170,76920,TX198098,11:51:00
3783171,76920,TX136034,11:45:00
3783171,76920,TX136036,11:47:00
3783171,76920,TX136048,11:49:00
3783171,76920,TX153034,11:51:00
3783171,76920,TX153045,11:54:00
3783171,76920,TX153047,11:56:00
3783171,76920,TX153049,11:58:00
3783171,76920,TX173022,12:01:00
3783171,76920,TX173029,12:04:00
3783171,76920,TX125096,11:42:00
3783171,76920,TX173130,12:02:00
3783171,76920,TX198094,12:06:00
3783171,76920,TX198096,12:08:00
3783171,76920,TX198098,12:11:00
3783173,76920,TX153047,15:39:00
3783173,76920,TX153049,15:41:00
3783173,76920,TX173022,15:44:00
3783173,76920,TX173029,15:47:00
3783173,76920,TX173130,15:45:00
3783173,76920,TX198094,15:49:00
3783173,76920,TX198096,15:51:00
3783173,76920,TX198098,15:54:00
3783174,76920,TX153047,15:59:00
3783174,76920,TX153049,16:01:00
3783174,76920,TX173022,16:04:00
3783174,76920,TX173029,16:07:00
3783174,76920,TX173130,16:05:00
3783174,76920,TX198094,16:09:00
3783174,76920,TX198096,16:11:00
3783174,76920,TX198098,16:14:00
3783256,76920,TX128001,8:42:00
3783256,76920,TX136033,8:27:00
3783256,76920,TX136035,8:25:00
3783256,76920,TX136045,8:23:00
3783256,76920,TX153027,8:20:00
