stop_id,trip_id,[times]
3716784,11234,[7:01:01]
3716784,18368,[6:55:00]
3716784,18608,[6:57:00]
3716784,22527,[6:59:00]
3716784,23272,[7:31:00]
3716784,23297,[7:10:00]
3716784,23303,[7:06:00]
3716784,23305,[7:57:00]
3716784,23596,[7:33:00]
3716784,23667,[7:26:00]
3716784,23700,[6:47:00]
3716784,24214,[7:35:22]
3716784,24618,[7:07:59]
3716784,9248,[7:00:00]
3716784,9249,[7:02:00]
3716784,9252,[7:03:17]
3716785,11234,[7:37:01]
3716785,18368,[7:30:00]
3716785,18608,[7:33:00]
3716785,22527,[7:35:00]
3716785,23272,[8:09:00]
3716785,23297,[7:47:00]
3716785,23303,[7:42:00]
3716785,23305,[8:40:00]
3716785,23596,[8:11:00]
3716785,23667,[8:04:00]
3716785,23700,[7:22:00]
3716785,24214,[8:12:45]
3716785,24618,[7:44:29]
3716785,9248,[7:36:00]
3716785,9249,[7:38:00]
3716785,9252,[7:39:17]
3716787,23272,[8:09:00]
3716787,23297,[7:47:00]
3716787,23305,[8:40:00]
3716787,23596,[8:11:00]
3716787,23667,[8:04:00]
3716787,24214,[8:13:46]
3716788,23272,[9:09:00]
3716788,23297,[8:47:00]
3716788,23305,[9:40:00]
3716788,23596,[9:11:00]
3716788,23667,[9:04:00]
3716788,24214,[9:13:46]
3716789,11234,[8:37:01]
3716789,18368,[8:30:00]
3716789,18608,[8:33:00]
3716789,22527,[8:35:00]
3716789,23272,[9:09:00]
3716789,23297,[8:47:00]
3716789,23303,[8:42:00]
3716789,23305,[9:40:00]
3716789,23596,[9:11:00]
3716789,23667,[9:04:00]
3716789,23700,[8:22:00]
3716789,24214,[9:12:45]
3716789,24618,[8:44:29]
3716789,9248,[8:36:00]
3716789,9249,[8:38:00]
3716789,9252,[8:39:17]
3716791,11234,[12:07:01]
3716791,18368,[12:00:00]
3716791,18608,[12:03:00]
3716791,22527,[12:05:00]
3716791,23272,[12:39:00]
3716791,23297,[12:17:00]
3716791,23303,[12:12:00]
3716791,23305,[13:10:00]
3716791,23596,[12:41:00]
3716791,23667,[12:34:00]
3716791,23700,[11:52:00]
3716791,24214,[12:42:45]
3716791,24618,[12:14:29]
3716791,9248,[12:06:00]
3716791,9249,[12:08:00]
3716791,9252,[12:09:17]
3716793,11234,[14:07:01]
3716793,18368,[14:00:00]
3716793,18608,[14:03:00]
3716793,22527,[14:05:00]
3716793,23272,[14:39:00]
3716793,23297,[14:17:00]
3716793,23303,[14:12:00]
3716793,23305,[15:10:00]
3716793,23596,[14:41:00]
3716793,23667,[14:34:00]
3716793,23700,[13:52:00]
3716793,24214,[14:42:45]
3716793,24618,[14:14:29]
3716793,9248,[14:06:00]
3716793,9249,[14:08:00]
3716793,9252,[14:09:17]
3716795,18368,[16:10:00]
3716795,23297,[16:20:00]
3716795,23305,[17:00:00]
3716795,23667,[16:35:00]
3716795,23700,[16:02:00]
3716798,11823,[14:31:00]
3716798,12113,[14:30:00]
3716798,18368,[14:37:00]
3716798,20789,[14:33:00]
3716798,23270,[14:22:00]
3716798,23271,[14:28:58]
3716798,23273,[13:54:00]
3716798,23297,[14:17:00]
3716798,23305,[13:30:00]
3716798,23417,[14:25:47]
3716798,23595,[13:32:00]
3716798,23596,[13:52:00]
3716798,23667,[13:59:00]
3716798,23700,[14:47:00]
3716798,24209,[13:49:17]
3716798,24619,[14:19:33]
3716798,9300,[14:28:00]
3716799,11823,[16:37:00]
3716799,12113,[16:36:00]
3716799,18368,[16:43:00]
3716799,20789,[16:39:00]
3716799,23270,[16:28:00]
3716799,23271,[16:34:58]
3716799,23273,[15:59:00]
3716799,23297,[16:22:00]
3716799,23305,[15:35:00]
3716799,23417,[16:31:47]
3716799,23595,[15:37:00]
3716799,23596,[15:57:00]
3716799,23667,[16:04:00]
3716799,23700,[16:53:00]
3716799,24209,[15:54:17]
3716799,24619,[16:25:04]
3716799,9300,[16:34:00]
3716801,11823,[16:37:00]
3716801,12113,[16:36:00]
3716801,18368,[16:43:00]
3716801,20789,[16:39:00]
3716801,23270,[16:28:00]
3716801,23271,[16:34:58]
3716801,23273,[15:59:00]
3716801,23297,[16:22:00]
3716801,23305,[15:35:00]
3716801,23417,[16:31:47]
3716801,23595,[15:37:00]
3716801,23596,[15:57:00]
3716801,23667,[16:04:00]
3716801,23700,[16:53:00]
3716801,24209,[15:54:17]
3716801,24619,[16:25:04]
3716801,9300,[16:34:00]
3716803,11823,[18:17:00]
3716803,12113,[18:16:00]
3716803,18368,[18:23:00]
3716803,20789,[18:19:00]
3716803,23270,[18:08:00]
3716803,23271,[18:14:58]
3716803,23273,[17:39:00]
3716803,23297,[18:02:00]
3716803,23305,[17:15:00]
3716803,23417,[18:11:47]
3716803,23595,[17:17:00]
3716803,23596,[17:37:00]
3716803,23667,[17:44:00]
3716803,23700,[18:33:00]
3716803,24209,[17:34:17]
3716803,24619,[18:05:04]
3716803,9300,[18:14:00]
3716804,11823,[18:17:00]
3716804,12113,[18:16:00]
3716804,18368,[18:23:00]
3716804,20789,[18:19:00]
3716804,23270,[18:08:00]
3716804,23271,[18:14:58]
3716804,23273,[17:39:00]
3716804,23297,[18:02:00]
3716804,23305,[17:15:00]
3716804,23417,[18:11:47]
3716804,23595,[17:17:00]
3716804,23596,[17:37:00]
3716804,23667,[17:44:00]
3716804,23700,[18:33:00]
3716804,24209,[17:34:17]
3716804,24619,[18:05:04]
3716804,9300,[18:14:00]
3716805,11823,[22:17:00]
3716805,12113,[22:16:00]
3716805,18368,[22:23:00]
3716805,20789,[22:19:00]
3716805,23270,[22:10:00]
3716805,23271,[22:14:58]
3716805,23273,[21:47:00]
3716805,23297,[22:06:00]
3716805,23417,[22:12:31]
3716805,23595,[21:30:00]
3716805,23596,[21:45:00]
3716805,23667,[21:51:00]
3716805,23700,[22:33:00]
3716805,24209,[21:42:58]
3716805,24619,[22:08:03]
3716805,9300,[22:14:00]
3716810,18345,[8:13:00]
3716810,24335,[8:05:00]
3716810,24699,[7:51:00]
3716810,24723,[7:49:00]
3716810,24795,[8:50:00]
3716810,25030,[8:18:00]
3716810,8908,[7:46:00]
3716811,18345,[10:13:00]
3716811,24335,[10:05:00]
3716811,24699,[9:51:00]
3716811,24723,[9:49:00]
3716811,24795,[10:50:00]
3716811,25030,[10:18:00]
3716811,8908,[9:46:00]
3716812,18345,[8:13:00]
3716812,24308,[7:40:00]
3716812,24335,[8:05:00]
3716812,24699,[7:51:00]
3716812,24723,[7:49:00]
3716812,24795,[8:50:00]
3716812,25030,[8:18:00]
3716812,8908,[7:46:00]
3716813,18345,[10:13:00]
3716813,24308,[9:40:00]
3716813,24335,[10:05:00]
3716813,24699,[9:51:00]
3716813,24723,[9:49:00]
3716813,24795,[10:50:00]
3716813,25030,[10:18:00]
3716813,8908,[9:46:00]
3716814,18345,[14:47:00]
3716814,24308,[15:20:00]
3716814,24335,[14:55:00]
3716814,24722,[15:11:00]
3716814,24752,[15:09:00]
3716814,24795,[14:10:00]
3716814,25031,[14:25:00]
3716814,8908,[15:14:00]
3716815,18345,[14:47:00]
3716815,24308,[15:20:00]
3716815,24335,[14:55:00]
3716815,24722,[15:11:00]
3716815,24752,[15:09:00]
3716815,24795,[14:10:00]
3716815,25031,[14:25:00]
3716815,8908,[15:14:00]
3716816,18345,[16:47:00]
3716816,24308,[17:20:00]
3716816,24335,[16:55:00]
3716816,24722,[17:11:00]
3716816,24752,[17:09:00]
3716816,24795,[16:10:00]
3716816,25031,[16:25:00]
3716816,8908,[17:14:00]
3716817,18345,[16:47:00]
3716817,24308,[17:20:00]
3716817,24335,[16:55:00]
3716817,24722,[17:11:00]
3716817,24752,[17:09:00]
3716817,24795,[16:10:00]
3716817,25031,[16:25:00]
3716817,8908,[17:14:00]
3716820,11234,[7:07:01]
3716820,18368,[7:00:00]
3716820,18608,[7:03:00]
3716820,22527,[7:05:00]
3716820,23297,[7:19:00]
3716820,23303,[7:13:00]
3716820,23693,[7:37:00]
3716820,23700,[6:52:00]
3716820,24618,[7:16:08]
3716820,24795,[7:59:00]
3716820,9248,[7:06:00]
3716820,9249,[7:08:00]
3716820,9252,[7:09:37]
3716822,11234,[6:11:01]
3716822,18368,[6:05:00]
3716822,18608,[6:07:00]
3716822,22527,[6:09:00]
3716822,23297,[6:22:00]
3716822,23303,[6:16:00]
3716822,23693,[6:38:00]
3716822,23700,[5:57:00]
3716822,24618,[6:19:08]
3716822,24795,[7:00:00]
3716822,9248,[6:10:00]
3716822,9249,[6:12:00]
3716822,9252,[6:13:17]
3716823,11234,[7:45:01]
3716823,18368,[7:38:00]
3716823,18608,[7:41:00]
3716823,22527,[7:43:00]
3716823,23297,[7:57:00]
3716823,23303,[7:51:00]
3716823,23693,[8:15:00]
3716823,23700,[7:30:00]
3716823,24618,[7:54:08]
3716823,24795,[8:37:00]
3716823,9248,[7:44:00]
3716823,9249,[7:46:00]
3716823,9252,[7:47:37]
3716825,23297,[7:57:00]
3716825,24795,[8:37:00]
3716826,11234,[9:07:01]
3716826,18368,[9:00:00]
3716826,18608,[9:03:00]
3716826,22527,[9:05:00]
3716826,23297,[9:19:00]
3716826,23303,[9:13:00]
3716826,23693,[9:37:00]
3716826,23700,[8:52:00]
3716826,24618,[9:16:08]
3716826,24795,[9:59:00]
3716826,9248,[9:06:00]
3716826,9249,[9:08:00]
3716826,9252,[9:09:37]
3716829,11823,[16:11:00]
3716829,12113,[16:10:00]
3716829,18368,[16:18:00]
3716829,20789,[16:14:00]
3716829,23270,[16:02:00]
3716829,23271,[16:08:58]
3716829,23297,[15:56:00]
3716829,23417,[16:05:47]
3716829,23693,[15:38:00]
3716829,23700,[16:28:00]
3716829,24619,[15:58:58]
3716829,24795,[15:20:00]
3716829,9299,[16:07:27]
3716829,9300,[16:08:00]
3716831,11823,[16:11:00]
3716831,12113,[16:10:00]
3716831,18368,[16:18:00]
3716831,20789,[16:14:00]
3716831,23270,[16:02:00]
3716831,23271,[16:08:58]
3716831,23297,[15:56:00]
3716831,23417,[16:05:47]
3716831,23693,[15:38:00]
3716831,23700,[16:28:00]
3716831,24619,[15:58:58]
3716831,24795,[15:20:00]
3716831,9299,[16:07:27]
3716831,9300,[16:08:00]
3716832,11823,[17:36:00]
3716832,12113,[17:35:00]
3716832,18368,[17:43:00]
3716832,20789,[17:39:00]
3716832,23270,[17:27:00]
3716832,23271,[17:33:58]
3716832,23297,[17:21:00]
3716832,23417,[17:30:47]
3716832,23693,[17:03:00]
3716832,23700,[17:53:00]
3716832,24619,[17:23:58]
3716832,24795,[16:45:00]
3716832,9299,[17:32:27]
3716832,9300,[17:33:00]
3716834,11823,[17:36:00]
3716834,12113,[17:35:00]
3716834,18368,[17:43:00]
3716834,20789,[17:39:00]
3716834,23270,[17:27:00]
3716834,23271,[17:33:58]
3716834,23297,[17:21:00]
3716834,23417,[17:30:47]
3716834,23693,[17:03:00]
3716834,23700,[17:53:00]
3716834,24619,[17:23:58]
3716834,24795,[16:45:00]
3716834,9299,[17:32:27]
3716834,9300,[17:33:00]
3716835,11823,[18:21:00]
3716835,12113,[18:20:00]
3716835,18368,[18:28:00]
3716835,20789,[18:24:00]
3716835,23270,[18:12:00]
3716835,23271,[18:18:58]
3716835,23297,[18:06:00]
3716835,23417,[18:15:47]
3716835,23693,[17:48:00]
3716835,23700,[18:38:00]
3716835,24619,[18:08:58]
3716835,24795,[17:30:00]
3716835,9299,[18:17:27]
3716835,9300,[18:18:00]
