trip_id,route_id,stop_code,time
3911038,78786,TX126073,05:10:00
3911038,78786,TX128002,05:08:00
3911038,78786,TX125069,05:04:00
3911038,78786,TX125084,05:06:00
3911038,78786,TX101395,05:02:00
3911038,78786,TX101404,04:58:00
3911038,78786,TX101406,05:00:00
3911039,78786,TX126073,05:25:00
3911039,78786,TX128002,05:23:00
3911039,78786,TX125069,05:19:00
3911039,78786,TX125084,05:21:00
3911039,78786,TX101395,05:17:00
3911039,78786,TX101404,05:13:00
3911039,78786,TX101406,05:15:00
3911040,78786,TX126073,05:40:00
3911040,78786,TX128002,05:38:00
3911040,78786,TX125069,05:34:00
3911040,78786,TX125084,05:36:00
3911040,78786,TX101395,05:32:00
3911040,78786,TX101404,05:28:00
3911040,78786,TX101406,05:30:00
3911041,78786,TX126073,05:55:00
3911041,78786,TX128002,05:53:00
3911041,78786,TX125069,05:49:00
3911041,78786,TX125084,05:51:00
3911041,78786,TX101395,05:47:00
3911041,78786,TX101404,05:43:00
3911041,78786,TX101406,05:45:00
3911042,78786,TX126073,06:10:00
3911042,78786,TX128002,06:08:00
3911042,78786,TX125069,06:04:00
3911042,78786,TX125084,06:06:00
3911042,78786,TX101395,06:02:00
3911042,78786,TX101404,05:58:00
3911042,78786,TX101406,06:00:00
3911043,78786,TX126073,06:25:00
3911043,78786,TX128002,06:23:00
3911043,78786,TX125069,06:19:00
3911043,78786,TX125084,06:21:00
3911043,78786,TX101395,06:17:00
3911043,78786,TX101404,06:13:00
3911043,78786,TX101406,06:15:00
3911044,78786,TX126073,06:40:00
3911044,78786,TX128002,06:38:00
3911044,78786,TX125069,06:34:00
3911044,78786,TX125084,06:36:00
3911044,78786,TX101395,06:32:00
3911044,78786,TX101404,06:28:00
3911044,78786,TX101406,06:30:00
3911045,78786,TX126073,06:55:00
3911045,78786,TX128002,06:53:00
3911045,78786,TX125069,06:49:00
3911045,78786,TX125084,06:51:00
3911045,78786,TX101395,06:47:00
3911045,78786,TX101404,06:43:00
3911045,78786,TX101406,06:45:00
3911046,78786,TX126073,07:10:00
3911046,78786,TX128002,07:08:00
3911046,78786,TX125069,07:04:00
3911046,78786,TX125084,07:06:00
3911046,78786,TX101395,07:02:00
3911046,78786,TX101404,06:58:00
3911046,78786,TX101406,07:00:00
3911047,78786,TX126073,07:25:00
3911047,78786,TX128002,07:23:00
3911047,78786,TX125069,07:19:00
3911047,78786,TX125084,07:21:00
3911047,78786,TX101395,07:17:00
3911047,78786,TX101404,07:13:00
3911047,78786,TX101406,07:15:00
3911048,78786,TX126073,07:40:00
3911048,78786,TX128002,07:38:00
3911048,78786,TX125069,07:34:00
3911048,78786,TX125084,07:36:00
3911048,78786,TX101395,07:32:00
3911048,78786,TX101404,07:28:00
3911048,78786,TX101406,07:30:00
3911049,78786,TX126073,07:55:00
3911049,78786,TX128002,07:53:00
