trip_id,route_id,stop_code,time
3699776,76876,623054,8:25:30
3699776,76876,630034,7:54:36
3699776,76876,629169,8:00:21
3699776,76876,629170,8:00:52
3699776,76876,629196,8:01:40
3699776,76876,629197,8:01:58
3699776,76876,623240,8:11:59
3699776,76876,623267,8:18:00
3699776,76876,623242,8:12:53
3699776,76876,629161,8:02:38
3699776,76876,623223,8:07:00
3699776,76876,623337,8:10:18
3699776,76876,630036,7:58:52
3699776,76876,107049,7:14:14
3699776,76876,109097,6:59:09
3699776,76876,112105,6:54:00
3699776,76876,112107,6:54:51
3699776,76876,112108,6:55:30
3699776,76876,112086,6:56:29
3699776,76876,109220,6:57:08
3699776,76876,109211,6:57:49
3699776,76876,109213,6:58:27
3699776,76876,109214,6:58:46
3699776,76876,109028,7:01:03
3699776,76876,109029,7:01:40
3699776,76876,109030,7:02:05
3699776,76876,109032,7:02:39
3699776,76876,109034,7:03:10
3699776,76876,109036,7:03:51
3699776,76876,109037,7:04:09
3699776,76876,109038,7:04:30
3699776,76876,109041,7:05:08
3699776,76876,107057,7:16:58
3699776,76876,107058,7:17:17
3699776,76876,107059,7:17:33
3699776,76876,107060,7:17:49
3699776,76876,107061,7:18:04
3699776,76876,107062,7:18:15
3699776,76876,105006,7:19:25
3699776,76876,105008,7:19:52
3699776,76876,105010,7:20:23
3699776,76876,105011,7:20:53
3699776,76876,104022,7:22:09
3699776,76876,104023,7:22:40
3699776,76876,109043,7:05:27
3699776,76876,109045,7:06:29
3699776,76876,109046,7:06:57
3699776,76876,109047,7:07:12
3699776,76876,109048,7:07:31
3699776,76876,109049,7:08:07
3699776,76876,109050,7:08:32
3699776,76876,107028,7:09:08
3699776,76876,107029,7:09:25
3699776,76876,107030,7:10:00
3699776,76876,107031,7:10:30
3699776,76876,107032,7:10:44
3699776,76876,107040,7:11:07
3699776,76876,107089,7:11:22
3699776,76876,107043,7:11:54
3699776,76876,107044,7:12:10
3699776,76876,107045,7:12:26
3699776,76876,107046,7:12:54
3699776,76876,107048,7:13:39
3699776,76876,107050,7:14:34
3699776,76876,107051,7:14:58
3699776,76876,107052,7:15:13
3699776,76876,107054,7:16:06
3699776,76876,107055,7:16:22
3699776,76876,107056,7:16:38
3699776,76876,109099,7:00:00
3699776,76876,109100,7:00:36
3699776,76876,109098,6:59:36
3699776,76876,102051,7:35:30
3699776,76876,102068,7:36:33
3699776,76876,102052,7:36:59
3699776,76876,102053,7:37:40
3699776,76876,102055,7:39:24
3699776,76876,102054,7:40:04
3699776,76876,630035,7:57:40
3699776,76876,635014,7:51:00
3699776,76876,623035,8:24:00
3699776,76876,102025,7:30:02
3699776,76876,105014,7:24:54
3699776,76876,105015,7:25:20
3699776,76876,623392,8:21:24
3699776,76876,623394,8:22:04
3699776,76876,105018,7:24:07
3699776,76876,623408,8:13:58
3699776,76876,623409,8:14:46
3699776,76876,623410,8:15:43
3699776,76876,623411,8:16:36
3699776,76876,104006,7:23:36
3699776,76876,623415,8:15:14
3699776,76876,624024,8:09:00
3699776,76876,107093,7:15:48
3699776,76876,623423,8:28:00
3699776,76876,301012,7:19:00
3699776,76876,301017,7:33:00
3699776,76876,601077,8:19:38
3699776,76876,601078,8:20:29
3699776,76876,601105,8:03:51
3699776,76876,601104,8:05:24
3699776,76876,301319,7:01:20
3699776,76876,301331,7:34:18
3699776,76876,301334,7:27:32
3699776,76876,301335,7:29:20
3699776,76876,301376,7:05:50
3699776,76876,301429,7:42:00
3699776,76876,301433,6:58:05
3699776,76876,636157,8:18:44
3699776,76876,636161,8:26:00
3699776,76876,301482,7:21:30
3699776,76876,636221,8:17:11
3699776,76876,104024,7:23:00
3699776,76876,629162,8:03:00
3699776,76876,623238,8:11:00
3699802,76876,629198,13:36:43
3699802,76876,623212,13:25:32
3699802,76876,623214,13:26:38
3699802,76876,623231,13:28:00
3699802,76876,623296,13:32:00
3699802,76876,623297,13:32:27
3699802,76876,629151,13:35:33
3699802,76876,630033,13:43:53
3699802,76876,629168,13:37:27
3699802,76876,104003,14:06:04
3699802,76876,104067,14:07:01
3699802,76876,104014,14:13:20
3699802,76876,104015,14:13:44
3699802,76876,107010,14:28:04
3699802,76876,107011,14:28:28
3699802,76876,107012,14:28:43
3699802,76876,107013,14:29:02
3699802,76876,107014,14:29:56
3699802,76876,107016,14:30:35
3699802,76876,107017,14:30:58
3699802,76876,107018,14:31:11
3699802,76876,107021,14:31:59
3699802,76876,107023,14:32:35
3699802,76876,107024,14:32:49
3699802,76876,104016,14:14:12
3699802,76876,107003,14:25:46
3699802,76876,107004,14:26:13
3699802,76876,107005,14:26:31
3699802,76876,107006,14:26:43
3699802,76876,107007,14:27:00
3699802,76876,107008,14:27:23
3699802,76876,106007,14:22:00
3699802,76876,106008,14:22:39
3699802,76876,106004,14:23:45
3699802,76876,107066,14:24:39
3699802,76876,102036,13:56:55
3699802,76876,102037,13:57:20
3699802,76876,102038,13:58:46
3699802,76876,102039,13:59:17
3699802,76876,102040,13:59:47
3699802,76876,102041,14:00:42
3699802,76876,635014,13:47:00
3699802,76876,623087,13:14:00
3699802,76876,629068,13:33:14
3699802,76876,623386,13:12:09
3699802,76876,105012,14:12:18
3699802,76876,105017,14:11:35
3699802,76876,623387,13:15:09
3699802,76876,623388,13:15:42
3699802,76876,630006,13:39:45
3699802,76876,623402,13:20:00
3699802,76876,623403,13:21:01
3699802,76876,623404,13:22:09
3699802,76876,623405,13:23:15
3699802,76876,623406,13:24:03
3699802,76876,104007,14:13:00
3699802,76876,623414,13:22:45
3699802,76876,623418,13:24:48
3699802,76876,623422,13:18:47
3699802,76876,301013,14:25:00
3699802,76876,301017,14:03:00
3699802,76876,601080,13:18:18
3699802,76876,601079,13:17:43
3699802,76876,BB301056,14:18:00
3699802,76876,301318,14:27:36
3699802,76876,301332,14:01:50
3699802,76876,301336,14:08:46
3699802,76876,601199,13:17:10
3699802,76876,601206,13:11:02
3699802,76876,301363,13:56:24
3699802,76876,630032,13:40:36
3699802,76876,301371,14:11:07
3699802,76876,636115,13:19:19
3699802,76876,636121,13:30:00
3699802,76876,301429,13:54:00
3699802,76876,636187,13:41:15
3699802,76876,301464,14:20:08
3699802,76876,301476,14:21:27
3699802,76876,301505,14:15:20
3699802,76876,107026,14:34:00
3699802,76876,629172,13:36:04
3699802,76876,629149,13:35:00
3699802,76876,623202,13:10:00
3700504,76886,623223,8:52:00
3700504,76886,630036,8:45:00
3700504,76886,623292,9:03:00
3700504,76886,635014,8:39:00
3700504,76886,623035,9:07:00
3700504,76886,624024,8:54:00
3700504,76886,301017,8:20:00
3700504,76886,BB301057,8:10:00
3700504,76886,636084,8:59:45
3700504,76886,301429,8:30:00
3700504,76886,629162,8:49:00
3700505,76886,623223,7:47:00
3700505,76886,630036,7:40:00
3700505,76886,623292,7:58:00
3700505,76886,635014,7:34:00
3700505,76886,623035,8:02:00
3700505,76886,624024,7:49:00
3700505,76886,301017,7:15:00
3700505,76886,BB301057,7:05:00
3700505,76886,636084,7:54:45
3700505,76886,301429,7:25:00
3700505,76886,629162,7:44:00
3704103,76913,623296,7:13:00
3704103,76913,623123,7:00:00
3704103,76913,636121,7:11:00
3704104,76913,623296,7:43:00
3704104,76913,623123,7:30:00
3704104,76913,636121,7:41:00
3704105,76913,623296,8:13:00
3704105,76913,623123,8:00:00
3704105,76913,636121,8:11:00
3704106,76913,623296,8:43:00
3704106,76913,623123,8:30:00
3704106,76913,636121,8:41:00
3704107,76913,623296,9:13:00
3704107,76913,623123,9:00:00
3704107,76913,636121,9:11:00
3704108,76913,623296,9:43:00
3704108,76913,623123,9:30:00
3704108,76913,636121,9:41:00
3704109,76913,623296,10:13:00
3704109,76913,623123,10:00:00
3704109,76913,601170,10:15:00
3704109,76913,636121,10:11:00
3704110,76913,623296,10:44:00
3704110,76913,623123,10:31:00
3704110,76913,601170,10:46:00
3704110,76913,636121,10:42:00
3704111,76913,623296,11:44:00
3704111,76913,623123,11:31:00
3704111,76913,601170,11:46:00
3704111,76913,636121,11:42:00
3704112,76913,623296,14:44:00
3704112,76913,623123,14:31:00
3704112,76913,601170,14:46:00
3704112,76913,636121,14:42:00
3704113,76913,623296,15:18:00
3704113,76913,623123,15:05:00
3704113,76913,601170,15:20:00
3704113,76913,636121,15:16:00
3704114,76913,623296,13:44:00
3704114,76913,623123,13:31:00
3704114,76913,601170,13:46:00
3704114,76913,636121,13:42:00
3704115,76913,623296,12:44:00
3704115,76913,623123,12:31:00
3704115,76913,601170,12:46:00
3704115,76913,636121,12:42:00
3704116,76913,623223,11:17:00
3704116,76913,623123,11:30:00
3704116,76913,624024,11:19:00
3704116,76913,601170,11:16:00
3704117,76913,623223,12:17:00
3704117,76913,623123,12:30:00
3704117,76913,624024,12:19:00
3704117,76913,601170,12:16:00
3704118,76913,623223,13:17:00
3704118,76913,623123,13:30:00
3704118,76913,624024,13:19:00
3704118,76913,601170,13:16:00
3704119,76913,623223,14:17:00
3704119,76913,623123,14:30:00
3704119,76913,624024,14:19:00
3704119,76913,601170,14:16:00
3704120,76913,623223,14:47:00
3704120,76913,623123,15:00:00
3704120,76913,624024,14:49:00
3704120,76913,601170,14:46:00
3704121,76913,623223,15:42:00
3704121,76913,623123,15:55:00
3704121,76913,624024,15:44:00
3704121,76913,601170,15:41:00
3704122,76913,623223,10:17:00
3704122,76913,623123,10:30:00
3704122,76913,624024,10:19:00
3704122,76913,601170,10:16:00
3754353,76912,616151,9:42:54
3754353,76912,616097,9:43:53
3754353,76912,616098,9:44:25
3754353,76912,623240,9:29:59
3754353,76912,623242,9:30:53
3754353,76912,616032,9:47:36
3754353,76912,623223,9:25:00
3754353,76912,623337,9:28:18
3754353,76912,616027,9:43:28
3754353,76912,623353,9:40:59
3754353,76912,623354,9:41:25
3754353,76912,623358,9:34:10
3754353,76912,623359,9:34:32
3754353,76912,623360,9:35:03
3754353,76912,623361,9:36:22
3754353,76912,623363,9:37:23
3754353,76912,623364,9:37:37
3754353,76912,623365,9:38:12
3754353,76912,623366,9:38:32
3754353,76912,623367,9:39:03
3754353,76912,623385,9:35:47
3754353,76912,616125,9:45:07
3754353,76912,616126,9:45:34
3754353,76912,616127,9:46:02
3754353,76912,616129,9:46:31
3754353,76912,623398,9:40:12
3754353,76912,623408,9:32:00
3754353,76912,623409,9:33:00
3754353,76912,623415,9:33:35
3754353,76912,623420,9:42:00
3754353,76912,624024,9:27:00
3754353,76912,601105,9:21:40
3754353,76912,601104,9:23:19
3754353,76912,636103,9:37:00
3754353,76912,636130,9:52:55
3754353,76912,636154,9:18:00
3754353,76912,636169,9:56:00
3754353,76912,636173,9:54:47
3754353,76912,629159,9:16:00
3754353,76912,629162,9:20:46
3754353,76912,623238,9:29:00
3754353,76912,616095,9:43:16
3754353,76912,616031,9:47:00
3754353,76912,616034,9:49:00
3754354,76912,616151,8:07:54
3754354,76912,616097,8:08:53
3754354,76912,616098,8:09:25
3754354,76912,623240,7:54:59
3754354,76912,623242,7:55:53
3754354,76912,616032,8:12:36
3754354,76912,623223,7:50:00
3754354,76912,623337,7:53:18
3754354,76912,616027,8:08:28
3754354,76912,623353,8:05:59
3754354,76912,623354,8:06:25
3754354,76912,623358,7:59:10
3754354,76912,623359,7:59:32
3754354,76912,623360,8:00:03
3754354,76912,623361,8:01:22
3754354,76912,623363,8:02:23
3754354,76912,623364,8:02:37
3754354,76912,623365,8:03:12
3754354,76912,623366,8:03:32
3754354,76912,623367,8:04:03
3754354,76912,623385,8:00:47
3754354,76912,616125,8:10:07
3754354,76912,616126,8:10:34
