trip_id,route_id,stop_code,time
3841943,78776,610048,08:14:00
3841943,78776,610049,08:16:54
3841943,78776,623054,08:01:13
3841943,78776,623198,08:03:34
3841943,78776,623300,08:04:25
3841943,78776,623315,08:04:45
3841943,78776,616145,08:09:17
3841943,78776,616146,08:10:05
3841943,78776,616147,08:10:47
3841943,78776,615043,08:12:23
3841943,78776,616144,08:08:38
3841943,78776,616137,08:05:00
3841943,78776,616139,08:05:32
3841943,78776,616140,08:06:09
3841943,78776,616141,08:06:43
3841943,78776,616158,08:07:11
3841943,78776,616142,08:07:26
3841943,78776,608009,08:19:46
3841943,78776,608010,08:20:07
3841943,78776,608011,08:20:38
3841943,78776,608012,08:21:27
3841943,78776,608015,08:22:29
3841943,78776,608013,08:22:44
3841943,78776,608014,08:23:04
3841943,78776,636008,08:23:20
3841943,78776,636010,08:24:00
3841943,78776,636011,08:25:03
3841943,78776,636012,08:25:25
3841943,78776,605054,08:27:12
3841943,78776,610050,08:18:27
3841943,78776,608008,08:18:39
3841943,78776,605055,08:29:12
3841943,78776,605007,08:44:25
3841943,78776,605008,08:44:48
3841943,78776,605009,08:45:07
3841943,78776,605010,08:45:24
3841943,78776,605011,08:46:00
3841943,78776,603001,08:46:34
3841943,78776,603008,08:48:56
3841943,78776,603009,08:49:25
3841943,78776,603010,08:49:42
3841943,78776,605056,08:29:52
3841943,78776,605057,08:30:21
3841943,78776,605058,08:32:04
3841943,78776,605059,08:32:36
3841943,78776,605060,08:33:58
3841943,78776,605001,08:41:07
3841943,78776,605003,08:42:11
3841943,78776,605004,08:42:36
3841943,78776,605065,08:42:56
3841943,78776,605005,08:43:24
3841943,78776,603002,08:46:48
3841943,78776,603003,08:47:07
3841943,78776,603004,08:47:28
3841943,78776,603005,08:47:47
3841943,78776,603006,08:48:07
3841943,78776,603011,08:50:00
3841943,78776,603007,08:48:38
3841943,78776,636016,08:24:24
3841943,78776,636017,08:26:08
3841943,78776,636018,08:26:44
3841943,78776,623032,08:00:00
3841943,78776,610001,08:14:43
3841943,78776,615009,08:12:40
3841943,78776,605035,08:38:00
3841943,78776,605042,08:38:29
3841943,78776,605080,08:28:27
3841943,78776,605006,08:39:04
3841943,78776,605014,08:40:06
3841943,78776,605018,08:36:24
3841943,78776,605034,08:37:15
3841943,78776,636020,08:23:42
3841943,78776,615030,08:11:59
3841943,78776,636021,08:28:00
3841943,78776,605084,08:43:54
3841943,78776,701001,08:33:04
3841943,78776,701003,08:31:13
3841943,78776,701021,08:36:51
3841943,78776,601130,08:13:04
3841943,78776,601185,08:13:41
3841943,78776,636083,08:15:53
3841943,78776,636093,08:11:25
3841943,78776,636161,08:01:39
3841943,78776,636173,08:08:00
3841943,78776,701025,08:41:40
3841943,78776,623203,08:03:00
3841963,78776,610044,16:35:19
3841963,78776,610046,16:38:48
3841963,78776,623201,16:50:45
3841963,78776,615042,16:39:29
3841963,78776,616168,16:40:28
3841963,78776,616128,16:41:09
3841963,78776,616169,16:41:54
3841963,78776,616131,16:43:15
3841963,78776,616159,16:45:19
3841963,78776,616135,16:46:10
3841963,78776,616160,16:47:10
3841963,78776,616136,16:47:45
3841963,78776,616138,16:48:48
3841963,78776,605019,16:12:30
3841963,78776,605047,16:20:43
3841963,78776,605048,16:21:47
3841963,78776,605050,16:23:09
3841963,78776,605051,16:23:41
3841963,78776,605052,16:24:03
3841963,78776,605053,16:25:43
3841963,78776,636013,16:27:29
3841963,78776,636014,16:27:58
3841963,78776,636015,16:29:00
3841963,78776,636007,16:29:26
3841963,78776,608002,16:30:00
3841963,78776,608016,16:30:14
3841963,78776,608003,16:31:09
3841963,78776,610043,16:33:46
3841963,78776,608006,16:32:38
3841963,78776,603011,16:05:00
3841963,78776,603012,16:05:48
3841963,78776,603013,16:06:29
3841963,78776,603014,16:07:03
3841963,78776,603015,16:07:36
3841963,78776,603016,16:08:10
3841963,78776,605013,16:09:49
3841963,78776,605020,16:13:19
3841963,78776,605021,16:13:47
3841963,78776,605022,16:14:16
3841963,78776,605015,16:10:34
3841963,78776,605016,16:10:53
3841963,78776,605017,16:11:25
3841963,78776,608001,16:29:43
3841963,78776,608005,16:32:21
3841963,78776,608004,16:31:55
3841963,78776,605076,16:10:02
3841963,78776,605077,16:11:57
3841963,78776,605078,16:12:49
3841963,78776,605073,16:26:10
3841963,78776,605074,16:26:48
3841963,78776,636019,16:28:34
3841963,78776,601045,16:38:00
3841963,78776,623032,16:56:00
3841963,78776,610004,16:37:06
3841963,78776,615001,16:39:13
3841963,78776,605035,16:19:00
3841963,78776,605042,16:19:16
3841963,78776,605081,16:24:30
3841963,78776,605082,16:25:00
3841963,78776,605083,16:29:08
3841963,78776,605006,16:19:36
3841963,78776,605014,16:20:11
3841963,78776,605018,16:17:01
3841963,78776,605034,16:18:05
3841963,78776,623386,16:54:07
3841963,78776,615047,16:39:55
3841963,78776,605085,16:22:13
3841963,78776,601050,16:42:25
3841963,78776,701002,16:21:27
3841963,78776,701004,16:22:35
3841963,78776,601131,16:44:00
3841963,78776,601153,16:49:25
3841963,78776,601206,16:52:48
3841963,78776,636082,16:36:09
3841963,78776,701024,16:09:00
3841963,78776,636108,16:50:14
3841963,78776,623202,16:52:00
3841965,78776,610044,12:29:19
3841965,78776,610046,12:32:40
3841965,78776,623201,12:42:02
3841965,78776,615042,12:33:14
3841965,78776,616168,12:34:03
3841965,78776,616128,12:34:37
3841965,78776,616169,12:35:15
3841965,78776,616131,12:36:23
3841965,78776,616159,12:37:59
3841965,78776,616135,12:38:37
3841965,78776,616160,12:39:22
3841965,78776,616136,12:39:48
3841965,78776,616138,12:40:35
3841965,78776,605019,12:06:09
3841965,78776,605047,12:13:43
3841965,78776,605048,12:14:47
3841965,78776,605050,12:16:09
3841965,78776,605051,12:16:41
3841965,78776,605052,12:17:03
3841965,78776,605053,12:18:54
3841965,78776,636013,12:21:07
3841965,78776,636014,12:21:43
3841965,78776,636015,12:23:00
3841965,78776,636007,12:23:26
3841965,78776,608002,12:24:00
3841965,78776,608016,12:24:14
3841965,78776,608003,12:25:09
3841965,78776,610043,12:27:46
3841965,78776,608006,12:26:38
3841965,78776,603011,12:00:00
3841965,78776,603012,12:00:36
