trip_id,route_id,stop_code,time
3912323,78787,TX126076,06:23:00
3912323,78787,TX126095,06:26:00
3912323,78787,TX126106,06:28:00
3912323,78787,TX126109,06:31:00
3912323,78787,TX127236,06:33:00
3912323,78787,TX127247,06:35:00
3912323,78787,TX127252,06:36:00
3912324,78787,TX126076,06:43:00
3912324,78787,TX126095,06:46:00
3912324,78787,TX126106,06:48:00
3912324,78787,TX126109,06:51:00
3912324,78787,TX127236,06:53:00
3912324,78787,TX127247,06:55:00
3912324,78787,TX127252,06:56:00
3912325,78787,TX126076,07:03:00
3912325,78787,TX126095,07:06:00
3912325,78787,TX126106,07:08:00
3912325,78787,TX126109,07:11:00
3912325,78787,TX127236,07:13:00
3912325,78787,TX127247,07:15:00
3912325,78787,TX127252,07:16:00
3912326,78787,TX126076,07:23:00
3912326,78787,TX126095,07:26:00
3912326,78787,TX126106,07:28:00
3912326,78787,TX126109,07:31:00
3912326,78787,TX127236,07:33:00
3912326,78787,TX127247,07:35:00
3912326,78787,TX127252,07:36:00
3912327,78787,TX126076,07:43:00
3912327,78787,TX126095,07:46:00
3912327,78787,TX126106,07:48:00
3912327,78787,TX126109,07:51:00
3912327,78787,TX127236,07:53:00
3912327,78787,TX127247,07:55:00
3912327,78787,TX127252,07:56:00
3912328,78787,TX126076,08:03:00
3912328,78787,TX126095,08:06:00
3912328,78787,TX126106,08:08:00
3912328,78787,TX126109,08:11:00
3912328,78787,TX127236,08:13:00
3912328,78787,TX127247,08:15:00
3912328,78787,TX127252,08:16:00
3912329,78787,TX126076,08:23:00
3912329,78787,TX126095,08:26:00
3912329,78787,TX126106,08:28:00
3912329,78787,TX126109,08:31:00
3912329,78787,TX127236,08:33:00
3912329,78787,TX127247,08:35:00
3912329,78787,TX127252,08:36:00
3912330,78787,TX126076,08:43:00
3912330,78787,TX126095,08:46:00
3912330,78787,TX126106,08:48:00
3912330,78787,TX126109,08:51:00
3912330,78787,TX127236,08:53:00
3912330,78787,TX127247,08:55:00
3912330,78787,TX127252,08:56:00
3912331,78787,TX126076,09:03:00
3912331,78787,TX126095,09:06:00
3912331,78787,TX126106,09:08:00
3912331,78787,TX126109,09:11:00
3912331,78787,TX127236,09:13:00
3912331,78787,TX127247,09:15:00
3912331,78787,TX127252,09:16:00
3912332,78787,TX126076,09:23:00
3912332,78787,TX126095,09:26:00
3912332,78787,TX126106,09:28:00
3912332,78787,TX126109,09:31:00
3912332,78787,TX127236,09:33:00
3912332,78787,TX127247,09:35:00
3912332,78787,TX127252,09:36:00
3912333,78787,TX126076,09:43:00
3912333,78787,TX126095,09:46:00
3912333,78787,TX126106,09:48:00
3912333,78787,TX126109,09:51:00
3912333,78787,TX127236,09:53:00
3912333,78787,TX127247,09:55:00
3912333,78787,TX127252,09:56:00
3912334,78787,TX126076,10:03:00
3912334,78787,TX126095,10:06:00
3912334,78787,TX126106,10:08:00
3912334,78787,TX126109,10:11:00
3912334,78787,TX127236,10:13:00
3912334,78787,TX127247,10:15:00
3912334,78787,TX127252,10:16:00
3912335,78787,TX126076,10:23:00
3912335,78787,TX126095,10:26:00
3912335,78787,TX126106,10:28:00
3912335,78787,TX126109,10:31:00
3912335,78787,TX127236,10:33:00
3912335,78787,TX127247,10:35:00
3912335,78787,TX127252,10:36:00
3912336,78787,TX126076,10:43:00
3912336,78787,TX126095,10:46:00
3912336,78787,TX126106,10:48:00
3912336,78787,TX126109,10:51:00
3912336,78787,TX127236,10:53:00
3912336,78787,TX127247,10:55:00
3912336,78787,TX127252,10:56:00
3912337,78787,TX126076,11:03:00
3912337,78787,TX126095,11:06:00
3912337,78787,TX126106,11:08:00
3912337,78787,TX126109,11:11:00
3912337,78787,TX127236,11:13:00
3912337,78787,TX127247,11:15:00
3912337,78787,TX127252,11:16:00
3912338,78787,TX126076,11:23:00
3912338,78787,TX126095,11:26:00
3912338,78787,TX126106,11:28:00
3912338,78787,TX126109,11:31:00
3912338,78787,TX127236,11:33:00
3912338,78787,TX127247,11:35:00
3912338,78787,TX127252,11:36:00
3912339,78787,TX126076,11:43:00
3912339,78787,TX126095,11:46:00
3912339,78787,TX126106,11:48:00
3912339,78787,TX126109,11:51:00
3912339,78787,TX127236,11:53:00
3912339,78787,TX127247,11:55:00
3912339,78787,TX127252,11:56:00
3912340,78787,TX126076,12:03:00
3912340,78787,TX126095,12:06:00
3912340,78787,TX126106,12:08:00
3912340,78787,TX126109,12:11:00
3912340,78787,TX127236,12:13:00
3912340,78787,TX127247,12:15:00
3912340,78787,TX127252,12:16:00
3912341,78787,TX126076,12:23:00
3912341,78787,TX126095,12:26:00
3912341,78787,TX126106,12:28:00
3912341,78787,TX126109,12:31:00
3912341,78787,TX127236,12:33:00
3912341,78787,TX127247,12:35:00
3912341,78787,TX127252,12:36:00
3912342,78787,TX126076,12:43:00
3912342,78787,TX126095,12:46:00
3912342,78787,TX126106,12:48:00
3912342,78787,TX126109,12:51:00
3912342,78787,TX127236,12:53:00
3912342,78787,TX127247,12:55:00
3912342,78787,TX127252,12:56:00
3912343,78787,TX126076,13:03:00
3912343,78787,TX126095,13:06:00
3912343,78787,TX126106,13:08:00
3912343,78787,TX126109,13:11:00
3912343,78787,TX127236,13:13:00
3912343,78787,TX127247,13:15:00
3912343,78787,TX127252,13:16:00
3912344,78787,TX126076,13:23:00
3912344,78787,TX126095,13:26:00
3912344,78787,TX126106,13:28:00
3912344,78787,TX126109,13:31:00
3912344,78787,TX127236,13:33:00
3912344,78787,TX127247,13:35:00
3912344,78787,TX127252,13:36:00
3912345,78787,TX126076,13:43:00
3912345,78787,TX126095,13:46:00
3912345,78787,TX126106,13:48:00
3912345,78787,TX126109,13:51:00
3912345,78787,TX127236,13:53:00
3912345,78787,TX127247,13:55:00
3912345,78787,TX127252,13:56:00
3912346,78787,TX126076,14:03:00
3912346,78787,TX126095,14:06:00
3912346,78787,TX126106,14:08:00
3912346,78787,TX126109,14:11:00
3912346,78787,TX127236,14:13:00
3912346,78787,TX127247,14:15:00
3912346,78787,TX127252,14:16:00
3912347,78787,TX126076,14:23:00
3912347,78787,TX126095,14:26:00
3912347,78787,TX126106,14:28:00
3912347,78787,TX126109,14:31:00
3912347,78787,TX127236,14:33:00
3912347,78787,TX127247,14:35:00
3912347,78787,TX127252,14:36:00
3912348,78787,TX126076,14:43:00
3912348,78787,TX126095,14:46:00
3912348,78787,TX126106,14:48:00
3912348,78787,TX126109,14:51:00
3912348,78787,TX127236,14:53:00
3912348,78787,TX127247,14:55:00
3912348,78787,TX127252,14:56:00
3912349,78787,TX126076,15:03:00
3912349,78787,TX126095,15:06:00
3912349,78787,TX126106,15:08:00
3912349,78787,TX126109,15:11:00
3912349,78787,TX127236,15:13:00
3912349,78787,TX127247,15:15:00
3912349,78787,TX127252,15:16:00
3912350,78787,TX126076,15:23:00
3912350,78787,TX126095,15:26:00
3912350,78787,TX126106,15:28:00
3912350,78787,TX126109,15:31:00
3912350,78787,TX127236,15:33:00
