trip_id,route_id,stop_code,time
3950937,80355,117136,08:53:00
3950937,80355,117135,08:52:38
3950937,80355,117108,08:37:00
3950937,80355,117109,08:37:20
3950937,80355,117110,08:38:18
3950937,80355,117111,08:39:25
3950937,80355,117113,08:40:22
3950937,80355,117115,08:41:22
3950937,80355,117116,08:42:04
3950937,80355,117117,08:42:29
3950937,80355,117118,08:43:00
3950937,80355,117120,08:43:53
3950937,80355,117121,08:44:45
3950937,80355,117122,08:45:03
3950937,80355,117238,08:45:14
3950937,80355,117125,08:46:47
3950937,80355,117126,08:47:39
3950937,80355,117127,08:48:16
3950937,80355,117128,08:49:00
3950937,80355,117129,08:49:32
3950937,80355,117130,08:49:57
3950937,80355,117131,08:50:29
3950937,80355,117133,08:51:33
3950937,80355,117134,08:52:05
3950937,80355,117032,09:00:00
3950937,80355,101693,08:50:58
3950937,80355,117124,08:46:07
3950940,80356,117164,08:37:00
3950940,80356,117165,08:37:26
3950940,80356,117166,08:37:57
3950940,80356,117167,08:38:44
3950940,80356,117168,08:39:10
3950940,80356,117169,08:39:35
3950940,80356,117170,08:40:00
3950940,80356,117079,08:45:50
3950940,80356,117080,08:46:17
3950940,80356,117081,08:46:32
3950940,80356,117082,08:47:15
3950940,80356,117083,08:48:00
3950940,80356,117084,08:49:12
3950940,80356,117085,08:50:04
3950940,80356,117086,08:51:00
3950940,80356,117032,09:00:00
3950940,80356,101214,08:40:48
3950940,80356,198171,08:53:26
3950940,80356,198172,08:55:02
3950940,80356,198277,08:44:28
3950940,80356,198278,08:42:37
