trip_id,route_id,stop_code,time
3841939,78776,610048,16:29:00
3841939,78776,610049,16:31:54
3841939,78776,623054,16:11:38
3841939,78776,623198,16:14:48
3841939,78776,623300,16:15:59
3841939,78776,623315,16:16:27
3841939,78776,616145,16:22:43
3841939,78776,616146,16:23:47
3841939,78776,616147,16:24:43
3841939,78776,615043,16:26:52
3841939,78776,616144,16:21:51
3841939,78776,616137,16:16:48
3841939,78776,616139,16:17:33
3841939,78776,616140,16:18:25
3841939,78776,616141,16:19:13
3841939,78776,616158,16:19:53
3841939,78776,616142,16:20:14
3841939,78776,608009,16:34:46
3841939,78776,608010,16:35:07
3841939,78776,608011,16:35:38
3841939,78776,608012,16:36:27
3841939,78776,608015,16:37:29
3841939,78776,608013,16:37:44
3841939,78776,608014,16:38:04
3841939,78776,636008,16:38:20
3841939,78776,636010,16:39:00
3841939,78776,636011,16:40:03
3841939,78776,636012,16:40:25
3841939,78776,605054,16:42:12
3841939,78776,610050,16:33:27
3841939,78776,608008,16:33:39
3841939,78776,605055,16:44:12
3841939,78776,605007,17:01:01
3841939,78776,605008,17:01:29
3841939,78776,605009,17:01:53
3841939,78776,605010,17:02:15
3841939,78776,605011,17:03:00
3841939,78776,603001,17:03:34
3841939,78776,603008,17:05:56
3841939,78776,603009,17:06:25
3841939,78776,603010,17:06:42
3841939,78776,605056,16:44:52
3841939,78776,605057,16:45:21
3841939,78776,605058,16:47:04
3841939,78776,605059,16:47:36
3841939,78776,605060,16:48:58
3841939,78776,605001,16:56:55
3841939,78776,605003,16:58:15
3841939,78776,605004,16:58:46
3841939,78776,605065,16:59:11
3841939,78776,605005,16:59:46
3841939,78776,603002,17:03:48
3841939,78776,603003,17:04:07
3841939,78776,603004,17:04:28
3841939,78776,603005,17:04:47
3841939,78776,603006,17:05:07
3841939,78776,603011,17:07:00
3841939,78776,603007,17:05:38
3841939,78776,636016,16:39:24
3841939,78776,636017,16:41:08
3841939,78776,636018,16:41:44
3841939,78776,623032,16:10:00
3841939,78776,610001,16:29:43
3841939,78776,615009,16:27:15
3841939,78776,605035,16:53:00
3841939,78776,605042,16:53:36
3841939,78776,605080,16:43:27
3841939,78776,605006,16:54:20
3841939,78776,605014,16:55:38
3841939,78776,605018,16:51:24
3841939,78776,605034,16:52:15
3841939,78776,636020,16:38:42
3841939,78776,615030,16:26:20
3841939,78776,636021,16:43:00
3841939,78776,605084,17:00:23
3841939,78776,701001,16:48:04
3841939,78776,701003,16:46:13
3841939,78776,701021,16:51:51
3841939,78776,601130,16:27:48
3841939,78776,601185,16:28:38
3841939,78776,636083,16:30:53
3841939,78776,636093,16:25:34
3841939,78776,636161,16:12:12
3841939,78776,636173,16:21:00
3841939,78776,701025,16:57:36
3841939,78776,623203,16:14:00
3841941,78776,610048,12:21:00
3841941,78776,610049,12:23:37
3841941,78776,623054,12:06:38
3841941,78776,623198,12:09:34
3841941,78776,623300,12:10:25
3841941,78776,623315,12:10:45
3841941,78776,616145,12:15:30
3841941,78776,616146,12:16:26
3841941,78776,616147,12:17:15
3841941,78776,615043,12:19:07
3841941,78776,616144,12:14:45
3841941,78776,616137,12:11:00
3841941,78776,616139,12:11:32
3841941,78776,616140,12:12:09
3841941,78776,616141,12:12:43
3841941,78776,616158,12:13:11
3841941,78776,616142,12:13:26
3841941,78776,608009,12:26:12
3841941,78776,608010,12:26:31
3841941,78776,608011,12:26:59
3841941,78776,608012,12:27:43
3841941,78776,608015,12:28:39
3841941,78776,608013,12:28:52
3841941,78776,608014,12:29:10
3841941,78776,636008,12:29:24
3841941,78776,636010,12:30:00
3841941,78776,636011,12:31:03
3841941,78776,636012,12:31:25
3841941,78776,605054,12:33:12
3841941,78776,610050,12:25:01
3841941,78776,608008,12:25:12
3841941,78776,605055,12:35:12
3841941,78776,605007,12:51:14
3841941,78776,605008,12:51:39
3841941,78776,605009,12:52:01
3841941,78776,605010,12:52:20
3841941,78776,605011,12:53:00
3841941,78776,603001,12:53:34
3841941,78776,603008,12:55:56
3841941,78776,603009,12:56:25
3841941,78776,603010,12:56:42
3841941,78776,605056,12:35:52
3841941,78776,605057,12:36:21
3841941,78776,605058,12:38:04
3841941,78776,605059,12:38:36
3841941,78776,605060,12:39:58
3841941,78776,605001,12:47:32
3841941,78776,605003,12:48:44
3841941,78776,605004,12:49:12
3841941,78776,605065,12:49:35
3841941,78776,605005,12:50:06
3841941,78776,603002,12:53:48
3841941,78776,603003,12:54:07
3841941,78776,603004,12:54:28
3841941,78776,603005,12:54:47
3841941,78776,603006,12:55:07
3841941,78776,603011,12:57:00
3841941,78776,603007,12:55:38
3841941,78776,636016,12:30:24
3841941,78776,636017,12:32:08
3841941,78776,636018,12:32:44
3841941,78776,623032,12:05:00
3841941,78776,610001,12:21:39
3841941,78776,615009,12:19:27
3841941,78776,605035,12:44:00
3841941,78776,605042,12:44:33
3841941,78776,605080,12:34:27
3841941,78776,605006,12:45:13
3841941,78776,605014,12:46:23
3841941,78776,605018,12:42:24
3841941,78776,605034,12:43:15
3841941,78776,636020,12:29:44
3841941,78776,615030,12:18:39
3841941,78776,636021,12:34:00
3841941,78776,605084,12:50:40
3841941,78776,701001,12:39:04
3841941,78776,701003,12:37:13
3841941,78776,701021,12:42:51
3841941,78776,601130,12:19:56
3841941,78776,601185,12:20:39
3841941,78776,636083,12:22:42
3841941,78776,636093,12:17:59
3841941,78776,636161,12:07:12
3841941,78776,636173,12:14:00
3841941,78776,701025,12:48:09
3841941,78776,623203,12:09:00
3841949,78776,610048,07:14:00
3841949,78776,610049,07:16:54
3841949,78776,623054,07:01:13
3841949,78776,623198,07:03:34
3841949,78776,623300,07:04:25
3841949,78776,623315,07:04:45
3841949,78776,616145,07:09:17
3841949,78776,616146,07:10:05
3841949,78776,616147,07:10:47
3841949,78776,615043,07:12:23
3841949,78776,616144,07:08:38
3841949,78776,616137,07:05:00
3841949,78776,616139,07:05:32
3841949,78776,616140,07:06:09
3841949,78776,616141,07:06:43
3841949,78776,616158,07:07:11
3841949,78776,616142,07:07:26
3841949,78776,608009,07:19:46
3841949,78776,608010,07:20:07
3841949,78776,608011,07:20:38
3841949,78776,608012,07:21:27
3841949,78776,608015,07:22:29
3841949,78776,608013,07:22:44
3841949,78776,608014,07:23:04
3841949,78776,636008,07:23:20
3841949,78776,636010,07:24:00
3841949,78776,636011,07:25:03
3841949,78776,636012,07:25:25
3841949,78776,605054,07:27:12
3841949,78776,610050,07:18:27
3841949,78776,608008,07:18:39
3841949,78776,605055,07:29:12
3841949,78776,605007,07:44:25
3841949,78776,605008,07:44:48
3841949,78776,605009,07:45:07
3841949,78776,605010,07:45:24
3841949,78776,605011,07:46:00
3841949,78776,603001,07:46:34
3841949,78776,603008,07:48:56
3841949,78776,603009,07:49:25
3841949,78776,603010,07:49:42
3841949,78776,605056,07:29:52
3841949,78776,605057,07:30:21
3841949,78776,605058,07:32:04
3841949,78776,605059,07:32:36
3841949,78776,605060,07:33:58
3841949,78776,605001,07:41:07
3841949,78776,605003,07:42:11
3841949,78776,605004,07:42:36
3841949,78776,605065,07:42:56
3841949,78776,605005,07:43:24
3841949,78776,603002,07:46:48
3841949,78776,603003,07:47:07
3841949,78776,603004,07:47:28
3841949,78776,603005,07:47:47
3841949,78776,603006,07:48:07
3841949,78776,603011,07:50:00
3841949,78776,603007,07:48:38
3841949,78776,636016,07:24:24
3841949,78776,636017,07:26:08
3841949,78776,636018,07:26:44
3841949,78776,623032,07:00:00
3841949,78776,610001,07:14:43
3841949,78776,615009,07:12:40
3841949,78776,605035,07:38:00
3841949,78776,605042,07:38:29
3841949,78776,605080,07:28:27
3841949,78776,605006,07:39:04
3841949,78776,605014,07:40:06
3841949,78776,605018,07:36:24
3841949,78776,605034,07:37:15
3841949,78776,636020,07:23:42
3841949,78776,615030,07:11:59
3841949,78776,636021,07:28:00
3841949,78776,605084,07:43:54
3841949,78776,701001,07:33:04
3841949,78776,701003,07:31:13
3841949,78776,701021,07:36:51
3841949,78776,601130,07:13:04
3841949,78776,601185,07:13:41
3841949,78776,636083,07:15:53
3841949,78776,636093,07:11:25
3841949,78776,636161,07:01:39
3841949,78776,636173,07:08:00
3841949,78776,701025,07:41:40
3841949,78776,623203,07:03:00
3841967,78776,610044,08:23:35
3841967,78776,610046,08:26:40
3841967,78776,623201,08:36:02
3841967,78776,615042,08:27:14
3841967,78776,616168,08:28:03
3841967,78776,616128,08:28:37
3841967,78776,616169,08:29:15
3841967,78776,616131,08:30:23
3841967,78776,616159,08:31:59
3841967,78776,616135,08:32:37
3841967,78776,616160,08:33:22
3841967,78776,616136,08:33:48
3841967,78776,616138,08:34:35
3841967,78776,605019,08:01:47
3841967,78776,605047,08:08:43
3841967,78776,605048,08:09:47
3841967,78776,605050,08:11:09
3841967,78776,605051,08:11:41
3841967,78776,605052,08:12:03
3841967,78776,605053,08:13:54
3841967,78776,636013,08:16:07
3841967,78776,636014,08:16:43
3841967,78776,636015,08:18:00
3841967,78776,636007,08:18:23
3841967,78776,608002,08:18:53
3841967,78776,608016,08:19:05
3841967,78776,608003,08:19:54
3841967,78776,610043,08:22:13
3841967,78776,608006,08:21:13
3841967,78776,603011,07:56:00
3841967,78776,603012,07:56:36
3841967,78776,603013,07:57:07
3841967,78776,603014,07:57:32
3841967,78776,603015,07:57:56
3841967,78776,603016,07:58:21
3841967,78776,605013,07:59:39
3841967,78776,605020,08:02:26
3841967,78776,605021,08:02:49
3841967,78776,605022,08:03:12
3841967,78776,605015,08:00:15
3841967,78776,605016,08:00:30
3841967,78776,605017,08:00:56
3841967,78776,608001,08:18:38
3841967,78776,608005,08:20:58
3841967,78776,608004,08:20:35
3841967,78776,605076,07:59:49
3841967,78776,605077,08:01:21
3841967,78776,605078,08:02:02
3841967,78776,605073,08:14:28
3841967,78776,605074,08:15:16
3841967,78776,636019,08:17:28
3841967,78776,601045,08:26:00
3841967,78776,623032,08:41:00
3841967,78776,610004,08:25:11
3841967,78776,615001,08:27:01
3841967,78776,605035,08:07:00
3841967,78776,605042,08:07:16
3841967,78776,605081,08:12:30
3841967,78776,605082,08:13:00
3841967,78776,605083,08:18:07
3841967,78776,605006,08:07:36
3841967,78776,605014,08:08:11
3841967,78776,605018,08:05:24
3841967,78776,605034,08:06:15
3841967,78776,623386,08:39:07
3841967,78776,615047,08:27:36
3841967,78776,605085,08:10:13
3841967,78776,601050,08:29:41
3841967,78776,701002,08:09:27
3841967,78776,701004,08:10:35
3841967,78776,601131,08:31:00
3841967,78776,601153,08:35:02
3841967,78776,601206,08:37:48
3841967,78776,636082,08:24:20
3841967,78776,701024,07:59:00
3841967,78776,636108,08:35:39
3841967,78776,623202,08:37:00
3902541,78776,610044,07:04:19
3902541,78776,610046,07:07:40
3902541,78776,623201,07:16:12
3902541,78776,615042,07:08:14
3902541,78776,616168,07:09:03
3902541,78776,616128,07:09:37
3902541,78776,616169,07:10:15
3902541,78776,616131,07:11:23
3902541,78776,616159,07:12:49
3902541,78776,616135,07:13:21
3902541,78776,616160,07:13:58
3902541,78776,616136,07:14:20
3902541,78776,616138,07:14:59
3902541,78776,605019,06:41:09
3902541,78776,605047,06:48:43
3902541,78776,605048,06:49:47
3902541,78776,605050,06:51:09
3902541,78776,605051,06:51:41
3902541,78776,605052,06:52:03
3902541,78776,605053,06:53:54
3902541,78776,636013,06:56:07
3902541,78776,636014,06:56:43
3902541,78776,636015,06:58:00
3902541,78776,636007,06:58:26
3902541,78776,608002,06:59:00
3902541,78776,608016,06:59:14
3902541,78776,608003,07:00:09
3902541,78776,610043,07:02:46
3902541,78776,608006,07:01:38
3902541,78776,603011,06:35:00
3902541,78776,603012,06:35:36
3902541,78776,603013,06:36:07
3902541,78776,603014,06:36:32
3902541,78776,603015,06:36:56
3902541,78776,603016,06:37:21
3902541,78776,605013,06:38:44
3902541,78776,605020,06:41:53
3902541,78776,605021,06:42:18
3902541,78776,605022,06:42:44
3902541,78776,605015,06:39:25
3902541,78776,605016,06:39:42
3902541,78776,605017,06:40:11
3902541,78776,608001,06:58:43
3902541,78776,608005,07:01:21
3902541,78776,608004,07:00:55
3902541,78776,605076,06:38:56
3902541,78776,605077,06:40:40
3902541,78776,605078,06:41:26
3902541,78776,605073,06:54:28
3902541,78776,605074,06:55:16
3902541,78776,636019,06:57:28
3902541,78776,601045,07:07:00
3902541,78776,623032,07:21:00
3902541,78776,610004,07:06:06
3902541,78776,615001,07:08:01
3902541,78776,605035,06:47:00
3902541,78776,605042,06:47:16
3902541,78776,605081,06:52:30
3902541,78776,605082,06:53:00
