trip_id,route_id,stop_code,time
3847683,78813,117136,08:53:00
3847683,78813,117135,08:52:38
3847683,78813,117108,08:37:00
3847683,78813,117109,08:37:19
3847683,78813,117110,08:38:18
3847683,78813,117111,08:39:25
3847683,78813,117113,08:40:22
3847683,78813,117115,08:41:22
3847683,78813,117116,08:42:05
3847683,78813,117117,08:42:30
3847683,78813,117118,08:43:00
3847683,78813,117120,08:43:53
3847683,78813,117121,08:44:45
3847683,78813,117122,08:45:03
3847683,78813,117238,08:45:14
3847683,78813,117125,08:46:47
3847683,78813,117126,08:47:39
3847683,78813,117127,08:48:16
3847683,78813,117128,08:49:00
3847683,78813,117129,08:49:32
3847683,78813,117130,08:49:57
3847683,78813,117131,08:50:29
3847683,78813,117133,08:51:33
3847683,78813,117134,08:52:05
3847683,78813,117032,09:00:00
3847683,78813,101693,08:50:58
3847683,78813,117124,08:46:07
3847686,78814,117164,08:37:00
3847686,78814,117165,08:37:20
3847686,78814,117166,08:37:52
3847686,78814,117167,08:38:41
3847686,78814,117168,08:39:08
3847686,78814,117169,08:39:34
3847686,78814,117170,08:40:00
3847686,78814,117079,08:45:50
3847686,78814,117080,08:46:17
3847686,78814,117081,08:46:32
3847686,78814,117082,08:47:15
3847686,78814,117083,08:48:00
3847686,78814,117084,08:49:12
3847686,78814,117085,08:50:04
3847686,78814,117086,08:51:00
3847686,78814,117032,09:00:00
3847686,78814,101214,08:40:48
3847686,78814,198171,08:53:28
3847686,78814,198172,08:55:06
3847686,78814,198277,08:44:28
3847686,78814,198278,08:42:37
