trip_id,route_id,stop_code,time
4092962,80406,101800,18:20:00
4092962,80406,101801,18:21:41
4092962,80406,101820,18:32:04
4092962,80406,101841,18:33:00
4092962,80406,101870,18:26:55
4092962,80406,101871,18:50:30
4092962,80406,101880,18:47:00
4092962,80406,101980,18:15:00
4092962,80406,101989,18:31:41
4092962,80406,198017,18:28:00
4092962,80406,198223,18:20:34
4092962,80406,198222,18:20:59
4092962,80406,198221,18:18:32
4092962,80406,198218,18:40:00
4092962,80406,198217,18:41:12
4092962,80406,198210,18:42:00
4092962,80406,198211,18:42:27
4092962,80406,198212,18:42:40
4092962,80406,198213,18:43:03
4092962,80406,198214,18:43:14
4092962,80406,198243,18:33:58
4092962,80406,198242,18:35:02
4092962,80406,198241,18:35:16
4092962,80406,198240,18:35:55
4092962,80406,198239,18:37:46
4092962,80406,198238,18:38:33
4092962,80406,198209,18:45:26
4092962,80406,198252,18:44:00
4092962,80406,198253,18:44:34
4092962,80406,198254,18:45:44
4092962,80406,198383,18:44:53
4092962,80406,198431,18:30:28
4092963,80406,101800,17:20:00
4092963,80406,101801,17:21:41
4092963,80406,101820,17:32:04
4092963,80406,101841,17:33:00
4092963,80406,101870,17:26:55
4092963,80406,101871,17:50:30
4092963,80406,101880,17:47:00
4092963,80406,101980,17:15:00
4092963,80406,101989,17:31:41
4092963,80406,198017,17:28:00
4092963,80406,198223,17:20:34
4092963,80406,198222,17:20:59
4092963,80406,198221,17:18:32
4092963,80406,198218,17:40:00
4092963,80406,198217,17:41:12
4092963,80406,198210,17:42:00
4092963,80406,198211,17:42:27
4092963,80406,198212,17:42:40
4092963,80406,198213,17:43:03
4092963,80406,198214,17:43:14
4092963,80406,198243,17:33:58
4092963,80406,198242,17:35:02
4092963,80406,198241,17:35:16
4092963,80406,198240,17:35:55
4092963,80406,198239,17:37:46
4092963,80406,198238,17:38:33
4092963,80406,198209,17:45:26
4092963,80406,198252,17:44:00
4092963,80406,198253,17:44:34
4092963,80406,198254,17:45:44
4092963,80406,198383,17:44:53
4092963,80406,198431,17:30:28
4092964,80406,101800,16:20:00
4092964,80406,101801,16:21:41
4092964,80406,101820,16:32:04
4092964,80406,101841,16:33:00
4092964,80406,101870,16:26:55
4092964,80406,101871,16:50:30
4092964,80406,101880,16:47:00
4092964,80406,101980,16:15:00
4092964,80406,101989,16:31:41
