trip_id,route_id,stop_code,time
3950936,80355,117136,07:08:00
3950936,80355,117135,07:07:38
3950936,80355,117108,06:52:00
3950936,80355,117109,06:52:20
3950936,80355,117110,06:53:18
3950936,80355,117111,06:54:25
3950936,80355,117113,06:55:22
3950936,80355,117115,06:56:22
3950936,80355,117116,06:57:04
3950936,80355,117117,06:57:29
3950936,80355,117118,06:58:00
3950936,80355,117120,06:58:53
3950936,80355,117121,06:59:45
3950936,80355,117122,07:00:03
3950936,80355,117238,07:00:14
3950936,80355,117125,07:01:47
3950936,80355,117126,07:02:39
3950936,80355,117127,07:03:16
3950936,80355,117128,07:04:00
3950936,80355,117129,07:04:32
3950936,80355,117130,07:04:57
3950936,80355,117131,07:05:29
3950936,80355,117133,07:06:33
3950936,80355,117134,07:07:05
3950936,80355,117032,07:15:00
3950936,80355,101693,07:05:58
3950936,80355,117124,07:01:07
3950939,80356,117164,06:52:00
3950939,80356,117165,06:52:26
3950939,80356,117166,06:52:57
3950939,80356,117167,06:53:44
3950939,80356,117168,06:54:10
3950939,80356,117169,06:54:35
3950939,80356,117170,06:55:00
3950939,80356,117079,07:00:50
3950939,80356,117080,07:01:17
3950939,80356,117081,07:01:32
3950939,80356,117082,07:02:15
3950939,80356,117083,07:03:00
3950939,80356,117084,07:04:12
3950939,80356,117085,07:05:04
3950939,80356,117086,07:06:00
3950939,80356,117032,07:15:00
3950939,80356,101214,06:55:48
3950939,80356,198171,07:08:26
3950939,80356,198172,07:10:02
3950939,80356,198277,06:59:28
3950939,80356,198278,06:57:37
